,Id,SalePrice
1072,2533,193307.09436419563
1073,2534,231866.0222800648
1074,2535,299654.723341168
1075,2536,231971.52668532787
1076,2537,244472.8627043424
1077,2538,181386.13278906964
1078,2539,185903.12515592386
1079,2540,183770.8262967245
1080,2541,178338.77673745446
1081,2542,159870.81921166624
1082,2543,122385.13679915303
1083,2544,123827.166231889
1084,2545,138142.57379028722
1085,2546,126111.29967148424
1086,2547,140765.30821696954
1087,2548,155041.24767366695
1088,2549,155665.02101125655
1089,2550,946600.6899351056
1090,2551,140707.61959788305
1091,2552,134710.2763897486
1092,2553,74741.8179384809
1093,2554,92844.73719821489
1094,2555,120132.4017077338
1095,2556,102205.5194555488
1096,2557,108738.38820255945
1097,2558,146415.8539901955
1098,2559,136042.28709452835
1099,2560,151239.93649429778
1100,2561,145962.93080057873
1101,2562,141775.10501805396
1102,2563,154777.0255857155
1103,2564,200547.69925450478
1104,2565,136534.57970828586
1105,2566,151953.9915930109
1106,2567,135481.54711761393
1107,2568,209202.68333713405
1108,2569,232174.7099674937
1109,2570,114555.73633112518
1110,2571,192609.51587716825
1111,2572,150546.9802365017
1112,2573,226499.29554294547
1113,2574,276405.5794581624
1114,2575,131414.5593442174
1115,2576,116215.59336464357
1116,2577,141196.8492062461
1117,2578,83491.5961586393
1118,2579,66372.5707628645
1119,2580,92305.79127472074
1120,2581,101589.24478072303
1121,2582,108846.18552011384
1122,2583,286373.76376789645
1123,2584,183021.44228695714
1124,2585,186365.88805848118
1125,2586,230282.02189108258
1126,2587,203414.51348661928
1127,2588,137448.61132174387
1128,2589,149973.19708572864
1129,2590,199682.7559108526
1130,2591,212581.7650831491
1131,2592,213773.46409515187
1132,2593,250287.27798653938
1133,2594,181948.00444889278
1134,2595,201911.30080407858
1135,2596,281984.0005605863
1136,2597,188019.36479204465
1137,2598,289809.2417949178
1138,2599,346192.07931394066
1139,2600,150016.68163041133
1140,2601,146565.3350622141
1141,2602,83970.2884773569
1142,2603,92888.1175814763
1143,2604,90042.26355813375
1144,2605,81576.49189195609
1145,2606,145284.52214711078
1146,2607,210298.0610982042
1147,2608,197648.25664213707
1148,2609,168126.13981213066
1149,2610,109763.44815884868
1150,2611,122938.32351515804
1151,2612,160475.0495753175
1152,2613,131061.00800034485
1153,2614,123578.0825512788
1154,2615,154533.49232445474
1155,2616,145444.27519545052
1156,2617,181779.00937391652
1157,2618,204142.81919443895
1158,2619,201386.4718254831
1159,2620,190577.69800493296
1160,2621,173430.93517918617
1161,2622,182338.47494530646
1162,2623,240173.6524470404
1163,2624,311241.52621244406
1164,2625,299159.4591498066
1165,2626,175654.29035290013
1166,2627,161532.8946704652
1167,2628,505158.9098140001
1168,2629,549110.2824288611
1169,2630,384869.8154884124
1170,2631,498601.05931432697
1171,2632,427514.41679590545
1172,2633,311788.7829193158
1173,2634,426908.4593330582
1174,2635,162066.24421747797
1175,2636,177851.9633297695
1176,2637,189500.0585331613
1177,2638,268007.8549582859
1178,2639,187219.4947471836
1179,2640,153943.27768851264
1180,2641,104010.40217449545
1181,2642,190811.9746574186
1182,2643,102934.24304107901
1183,2644,113961.21354112451
1184,2645,109332.02653967105
1185,2646,94963.7467081113
1186,2647,102753.69546597316
1187,2648,144561.14699610983
1188,2649,152213.11273924826
1189,2650,135815.42849718133
1190,2651,137075.9242253027
1191,2652,411285.8352846277
1192,2653,249700.5369052015
1193,2654,252834.47493741702
1194,2655,404528.07425040187
1195,2656,318342.3600038998
1196,2657,361267.2048513254
1197,2658,318205.4590599211
1198,2659,310062.80962098873
1199,2660,367893.38334079576
1200,2661,356586.9484555534
1201,2662,365262.49567952595
1202,2663,283151.5252298219
1203,2664,272138.3465301274
1204,2665,328645.44149728434
1205,2666,281234.09976676863
1206,2667,170563.33821823497
1207,2668,176473.4369654658
1208,2669,186202.59557358388
1209,2670,279524.3331493189
1210,2671,184027.07446012492
1211,2672,192489.73858456715
1212,2673,198596.22360854686
1213,2674,190868.23798660823
1214,2675,175242.49810885778
1215,2676,191537.16435384203
1216,2677,201311.56568867323
1217,2678,253930.155411898
1218,2679,266360.524853092
1219,2680,278792.4863179464
1220,2681,403263.50483417173
1221,2682,318418.48125221644
1222,2683,565198.9745434251
1223,2684,307987.68277459935
1224,2685,327952.28074578755
1225,2686,255208.78114676528
1226,2687,323460.51634235214
1227,2688,221066.06695766508
1228,2689,210030.3490924391
1229,2690,437500.31843350426
1230,2691,186425.7299126985
1231,2692,142478.7772158695
1232,2693,202887.9337373388
1233,2694,141219.85996570447
1234,2695,189886.9356530119
1235,2696,179565.56889689722
1236,2697,186700.4950091923
1237,2698,196362.68282294009
1238,2699,174041.53477744872
1239,2700,154655.56256487718
1240,2701,146057.9104132216
1241,2702,111482.71683941579
1242,2703,125683.94959541045
1243,2704,138351.67924073857
1244,2705,114952.67321644642
1245,2706,108997.2609709357
1246,2707,122841.21213899206
1247,2708,132624.97684800316
1248,2709,104537.84802257777
1249,2710,127313.37694964607
1250,2711,284029.2564183536
1251,2712,389696.4049893127
1252,2713,176114.07982329887
1253,2714,150511.12748955732
1254,2715,166899.30427779307
1255,2716,141676.6705461411
1256,2717,194398.3585857103
1257,2718,221053.1829005798
1258,2719,153412.42058788417
1259,2720,173124.45812590324
1260,2721,130014.95411106947
1261,2722,154836.12498043972
1262,2723,139640.9167950061
1263,2724,125389.78652950298
1264,2725,127654.61504108808
1265,2726,152328.54593544378
1266,2727,173750.4572253135
1267,2728,180545.95387349272
1268,2729,148006.18190244102
1269,2730,149551.78233806946
1270,2731,130353.40359913842
1271,2732,139018.78863989588
1272,2733,159001.36724592844
1273,2734,145222.13821503386
1274,2735,136432.2080093468
1275,2736,135797.12080283966
1276,2737,121191.01814031784
1277,2738,138573.07371408737
1278,2739,157463.22321269443
1279,2740,136206.47783045884
1280,2741,143683.4497400261
1281,2742,150672.14634700774
1282,2743,154882.84247195473
1283,2744,165782.86726467247
1284,2745,139841.29331677023
1285,2746,137699.71349188927
1286,2747,138381.00999210458
1287,2748,120510.075614485
1288,2749,128468.90673034493
1289,2750,130647.69630993718
1290,2751,136668.72383079943
1291,2752,183047.56086253232
1292,2753,140384.6208430672
1293,2754,231405.13052763665
1294,2755,135993.97035948982
1295,2756,96859.19395819605
1296,2757,70444.49033131175
1297,2758,86238.94622917501
1298,2759,166334.52981797792
1299,2760,120297.95072167515
1300,2761,143232.70564308827
1301,2762,144522.3717701873
1302,2763,183948.4778733914
1303,2764,145509.37121394087
1304,2765,293707.38681789587
1305,2766,131382.38076861697
1306,2767,88703.98741148079
1307,2768,126303.2858844152
1308,2769,132969.90676087636
1309,2770,136567.8653606063
1310,2771,104495.40441925399
1311,2772,109390.2662143944
1312,2773,167682.13807775205
1313,2774,148641.67343864997
1314,2775,110673.0428319877
1315,2776,140789.80330549198
1316,2777,146377.13284902216
1317,2778,108492.64821049942
1318,2779,122035.91227044152
1319,2780,93645.30712404047
1320,2781,97341.31550746292
1321,2782,98309.88185556585
1322,2783,97199.13065161902
1323,2784,119588.51958268235
1324,2785,133708.80830145933
1325,2786,66614.56214399305
1326,2787,127065.85508020155
1327,2788,74408.34187266047
1328,2789,165993.93710543294
1329,2790,93063.5290954653
1330,2791,109220.83760294058
1331,2792,57068.406535293936
1332,2793,164164.61474655304
1333,2794,93369.5005438521
1334,2795,118994.14858136958
1335,2796,103235.8556064995
1336,2797,214839.3518755852
1337,2798,103690.82479568645
1338,2799,113312.42686213713
1339,2800,66957.91616129671
1340,2801,108949.00932891027
1341,2802,129363.77656197405
1342,2803,174516.4788741724
1343,2804,125385.67290000358
1344,2805,100193.63705908033
1345,2806,82207.86399461386
1346,2807,163619.58036170414
1347,2808,147929.29196465266
1348,2809,131388.10793889817
1349,2810,123947.22446708579
1350,2811,160263.29268276357
1351,2812,168990.64844699242
1352,2813,156363.59133815824
1353,2814,159077.2868229296
1354,2815,99003.92436141593
1355,2816,234325.97839689784
1356,2817,154816.72389611084
1357,2818,132303.6695449876
1358,2819,162461.5715150784
1359,2820,137690.2630317221
1360,2821,107023.19882379161
1361,2822,195980.97510833517
1362,2823,378153.42268763547
1363,2824,187440.72807574153
1364,2825,142915.309103859
1365,2826,134508.63818390208
1366,2827,137659.00442545337
1367,2828,221765.53274296832
1368,2829,216739.75748900187
1369,2830,234164.48713874337
1370,2831,169530.36542907255
1371,2832,250567.49615946517
1372,2833,311163.2119745774
1373,2834,227789.2286435183
1374,2835,226059.25601101498
1375,2836,187178.69688441555
1376,2837,155494.46001430936
1377,2838,151130.84302778597
1378,2839,171322.32089165322
1379,2840,205089.74683318278
1380,2841,201342.44777865527
1381,2842,232996.8476266237
1382,2843,148349.54887667598
1383,2844,174120.7514423783
1384,2845,128261.00283038442
1385,2846,208440.11404184205
1386,2847,208591.8133995315
1387,2848,219062.35400683645
1388,2849,195078.43835350225
1389,2850,280164.6495528204
1390,2851,216677.835590534
1391,2852,239715.39697268463
1392,2853,233853.02427411903
1393,2854,136504.54555125211
1394,2855,200060.7028353752
1395,2856,198993.2775452974
1396,2857,184913.70640705054
1397,2858,207786.09857655765
1398,2859,109202.83349912908
1399,2860,126310.04937033895
1400,2861,127714.61482048198
1401,2862,190505.3660804466
1402,2863,128215.53880164528
1403,2864,249060.31288500899
1404,2865,143761.57813644933
1405,2866,148466.8015905939
1406,2867,99133.00236911388
1407,2868,100279.31237355879
1408,2869,99059.26900323233
1409,2870,119189.65525269015
1410,2871,79386.16441662441
1411,2872,53536.56210369815
1412,2873,98364.70373252394
1413,2874,141888.64062620388
1414,2875,114989.92464539269
1415,2876,171398.36050642657
1416,2877,151449.13995659997
1417,2878,165149.9164581376
1418,2879,136716.49751739603
1419,2880,99511.65205419576
1420,2881,142078.11016016416
1421,2882,173390.76437163798
1422,2883,193753.58441378383
1423,2884,198625.58963718737
1424,2885,184305.69665837474
1425,2886,234983.2717138995
1426,2887,97673.28529938939
1427,2888,144797.9764361783
1428,2889,59466.033561707794
1429,2890,80407.47828252021
1430,2891,138988.10397426714
1431,2892,46687.065882439376
1432,2893,74720.19123105876
1433,2894,55789.217381066126
1434,2895,343254.12845408334
1435,2896,287360.4885192276
1436,2897,211781.87890789204
1437,2898,149727.2752274078
1438,2899,208970.95798543576
1439,2900,158664.70107926335
1440,2901,212978.10927181123
1441,2902,183463.13843125067
1442,2903,320813.1297806144
1443,2904,344892.20518898993
1444,2905,83353.63259681777
1445,2906,193421.31672898686
1446,2907,111985.53240419137
1447,2908,127439.73807715379
1448,2909,151617.99296988046
1449,2910,78290.85616144573
1450,2911,83662.49778077447
1451,2912,145815.78207261747
1452,2913,81032.6169133579
1453,2914,78836.59896598116
1454,2915,87406.36034128828
1455,2916,81612.67137451337
1456,2917,171806.6259647615
1457,2918,116489.76649729695
1458,2919,221857.3562585962
